Order_ID,Customer_ID,Customer_Name,Email,Phone,Movie_Title,Theatre,City,Show_Date,Show_Time,Booking_Date,Seat_Type,Quantity,Price,Discount,Total_Amount,Payment_Mode,Payment_Status,Booking_Channel,Seat_Numbers,Feedback_Score,Remarks,Sales_Agent,Is_Refunded,Booking_ID,Screen,Ticket_Type,Promo_Code,Loyalty_Points
ORD101206,CUST90880,Priya Singh,priya299@example.com,98765 43210,Love & Pixels,Inox Mall,Ahmedabad,06-07-2019,11:15,03-07-2019,premium ,4,1011.98,0,4047.93,Cash,Failed,third party,"A29,A4,C25,B16",,Cancelled,Agent A,TRUE,BKG23788,Screen 1,,save10,10
ORD101961,CUST65790,John Doe,john958@example.com,9.17613E+11,Space Riders,,Bengaluru,12-11-2021,09:00,11-11-2021,Reguler,2,938.98,50,918.98,Card,Pending,Third-Party,"A21,A6",3,,,,BKG97946,,Family,save10,200
ORD107931,CUST33032,John Doe,john20@example.com,,The Silent Echo,Inox Mall,,28-03-2021,15:00,13-03-2021,VIP,3,149.44,50,224.17,Cash,Pending,third party,"A12,B13,A26",6,Late arrival,Agent B,TRUE,BKG45109,Screen 1,Family,NEW50,100
ORD103265,CUST17106,,user437@example.com,12345,The Last Frontier,Regal Cinema,,18-11-2020,19:00,29-10-2020,Premium,1,1097.59,0,1107.59,Cahs,,third party,A14,5,Late arrival,Agent A,FALSE,BKG19744,Screen 1,Combo,save10,
ORD109454,CUST42877,Amit Sharma,amit92@example.com,,The Silent Echo,Regal Cinema,,12-11-2019,16:15,13-10-2019,,-1,914.73,0,,card,Failed,,,1,,,FALSE,BKG69916,Screen 1,Single,,10
ORD108556,CUST71127,,user668@example.com,,Midnight Sonata,Grand Theatre,,30-04-2025,13:00,08-04-2025,VIP,1,546.32,0,546.32,Cahs,Pending,Box Office,C24,4,VIP guest,,FALSE,BKG95871,,Family,FREESNACK,
ORD100589,CUST20089,,user902@example.com,98765 43210,Space Riders,,Ahmedabad,15-03-2022,21:45,22-02-2022,Balcony,0,547.66,-5,,,,Box Office,,4,VIP guest,Agent B,FALSE,BKG35117,,Combo,NEW50,50
ORD103289,CUST82959,,user374@example.com,12345,Midnight Sonata,Regal Cinema,Delhi,28-08-2019,12:45,19-08-2019,Regular,4,885.7,25,2667.11,Online,Paid,Box Office,"A2,B7,A4,B10",1,,,TRUE,BKG60573,Screen 3,Single,,100
ORD109484,CUST53881,John Doe,john592@example.com,98765 43210,Broken Strings,,,17-07-2024,18:45,20-06-2024,VIP,2,1086.24,15,1846.61,card,Paid,third party,"A26,A11",,Late arrival,Agent C,FALSE,BKG16996,Screen 3,Family,,50
ORD109419,CUST41237,John Doe,john30@example.com,,The Silent Echo,Regal Cinema,Mumbai,29-04-2023,13:15,17-04-2023,VIP,,511.42,15,,Online,Paid,,,-1,Cancelled,,FALSE,BKG58358,Screen 1,,FREESNACK,50
ORD100619,CUST22260,Priya Singh,priya821@example.com,,Broken Strings,PVR Phoenix,,17-08-2019,14:45,31-07-2019,,4,977.14,-5,4103.99,Online,Pending,,"B30,A3,C17,B12",,,Agent C,TRUE,BKG43388,Screen 3,Single,save10,50
ORD100830,CUST19279,Amit Sharma,amit798@example.com,9.1974E+11,Ocean's Whisper,Cinepolis Plaza,Bengaluru,19-10-2023,15:30,14-10-2023,,0,1085.05,50,3968.7,Cash,,Box Office,,5,VIP guest,Agent C,FALSE,BKG42624,,Family,save10,10
ORD101936,CUST33541,John Doe,john424@example.com,98765 43210,Midnight Sonata,Cinepolis Plaza,Hyderabad,25-09-2023,22:30,22-09-2023,Reguler,2,156.63,15,266.27,card,Failed,online,"B2,B19",6,Cancelled,,,BKG66720,Screen 1,Combo,,100
ORD104173,CUST68621,Amit Sharma,amit110@example.com,12345,Midnight Sonata,Grand Theatre,Kolkata,03-07-2022,17:30,16-06-2022,,,130.86,,,Card,Pending,online,,3,Late arrival,Agent A,TRUE,BKG42058,Screen 2,Combo,FREESNACK,200
ORD101755,CUST27339,Amit Sharma,,,Broken Strings,PVR Phoenix,Mumbai,19-04-2021,19:00,29-03-2021,premium ,3,1248.08,,3744.23,card,Failed,third party,"B20,B20,A11",5,Late arrival,Agent C,FALSE,BKG44307,Screen 3,Family,FREESNACK,200
ORD109510,CUST5938,Priya Singh,priya675@example.com,9.16579E+11,House of Tricks,,Pune,07-10-2019,17:45,27-09-2019,Regular,2,1275.19,5,2432.86,Card,Failed,Online,"C5,B15",4,,Agent C,TRUE,BKG98134,Screen 1,Family,,10
ORD104894,CUST24923,,user194@example.com,12345,Love & Pixels,Inox Mall,Delhi,07-12-2019,23:15,23-11-2019,,3,524.42,,1553.27,Cahs,Paid,online,"C14,C15,B7",,Cancelled,Agent C,,BKG20218,Screen 3,Family,FREESNACK,10
ORD109157,CUST67093,Ravi Kumar,ravi858@example.com,,Space Riders,PVR Phoenix,Bengaluru,11-01-2020,21:15,24-12-2019,premium ,,1279.04,15,,,Pending,Box Office,,,,Agent C,FALSE,BKG95166,Screen 3,Single,,200
ORD102900,CUST81331,,user927@example.com,98765 43210,The Silent Echo,PVR Phoenix,Bengaluru,05-10-2023,21:30,01-10-2023,,4,565.41,0,2271.64,card,,Box Office,"A24,C30,C15,C15",-1,,Agent A,TRUE,BKG82141,Screen 1,Combo,NEW50,10
ORD104732,CUST10086,,user762@example.com,98765 43210,The Silent Echo,Regal Cinema,Delhi,13-10-2019,19:45,17-10-2019,VIP,1,353.72,50,176.86,Cash,Paid,Online,A30,2,Cancelled,Agent B,TRUE,BKG28074,Screen 2,,NEW50,10
ORD105802,CUST55378,,,,Broken Strings,Inox Mall,Hyderabad,13-10-2020,12:30,18-09-2020,Reguler,3,722.19,15,1821.58,Cash,Pending,Box Office,"B8,A9,B8",6,VIP guest,,TRUE,BKG99139,Screen 1,Single,save10,100
ORD101572,CUST33690,,user571@example.com,,The Silent Echo,Cinepolis Plaza,Mumbai,03-07-2020,12:30,03-06-2020,,1,1485.63,50,742.81,Cash,,Third-Party,C29,1,Late arrival,Agent B,FALSE,BKG94524,,Family,FREESNACK,100
ORD100954,CUST31166,John Doe,,9.19934E+11,Ocean's Whisper,PVR Phoenix,Bengaluru,15-10-2021,22:15,05-10-2021,Regular,4,314.73,5,1205.98,UPI,Failed,third party,"B2,C9,C23,A9",3,Late arrival,Agent C,,BKG19333,Screen 1,Combo,,10
ORD101106,CUST40469,Amit Sharma,amit934@example.com,,Space Riders,,Ahmedabad,16-06-2023,14:15,22-05-2023,VIP,0,835.86,5,,Cash,Failed,Online,,-1,,Agent A,,BKG57780,Screen 3,Combo,,10
ORD109062,CUST14867,,user222@example.com,9.17482E+11,House of Tricks,PVR Phoenix,Kolkata,30-08-2019,10:30,18-08-2019,,,421.32,-5,,card,Paid,Box Office,,3,Late arrival,Agent B,FALSE,BKG35350,Screen 2,,,0
ORD106304,CUST31333,,user337@example.com,,Broken Strings,Grand Theatre,,24-01-2021,12:00,01-01-2021,Reguler,-1,887.23,25,,Card,,Third-Party,,4,,Agent C,TRUE,BKG71627,Screen 2,,,0
ORD101185,CUST9129,John Doe,john551@example.com,98765 43210,Hidden Truths,Grand Theatre,,20-06-2024,11:45,09-06-2024,VIP,2,393.23,0,796.45,Card,Failed,,"A14,C6",-1,Late arrival,,,BKG59794,,Combo,,50
ORD102296,CUST54815,John Doe,john672@example.com,98765 43210,Hidden Truths,Inox Mall,Pune,29-09-2020,11:15,05-09-2020,Reguler,2,809.06,25,1223.59,card,Failed,Third-Party,"C22,B14",,,Agent B,TRUE,BKG78551,Screen 3,Single,save10,0
ORD100804,CUST33747,Priya Singh,priya899@example.com,,Broken Strings,Grand Theatre,Bengaluru,04-05-2022,10:30,19-04-2022,Balcony,4,1007.09,,4028.37,Cahs,Pending,Third-Party,"B7,C10,B18,B17",6,Late arrival,Agent A,FALSE,BKG61550,Screen 2,Family,save10,100
ORD106973,CUST58586,Ravi Kumar,ravi860@example.com,12345,Broken Strings,,,28-05-2019,16:45,15-05-2019,Premium,,830.73,0,,Cahs,Failed,Box Office,,-1,,Agent A,TRUE,BKG52392,Screen 2,Family,NEW50,10
ORD107742,CUST77560,Priya Singh,priya22@example.com,,Ocean's Whisper,PVR Phoenix,Mumbai,25-11-2022,15:00,25-11-2022,Balcony,1,607.48,10,546.74,Online,Pending,online,C21,2,,Agent B,,BKG45876,Screen 3,,,10
ORD108587,CUST99245,,user855@example.com,,Love & Pixels,Regal Cinema,Kolkata,19-03-2024,12:30,05-03-2024,Regular,-1,200.43,,,UPI,,third party,,5,Cancelled,Agent C,FALSE,BKG61398,Screen 1,Family,save10,
ORD100459,CUST65779,,user503example.com,98765 43210,The Silent Echo,,Kolkata,24-10-2023,18:00,05-10-2023,VIP,3,487.77,50,711.66,,Pending,Third-Party,"C16,A1,B12",6,Late arrival,Agent B,,BKG50964,,Family,,100
ORD102598,CUST86114,Amit Sharma,amit251example.com,9.17173E+11,Hidden Truths,Inox Mall,Hyderabad,09-05-2019,17:00,28-04-2019,Premium,2,776.36,50,786.36,UPI,Paid,Third-Party,"A18,A25",4,VIP guest,Agent B,TRUE,BKG24727,Screen 3,Single,,50
ORD102811,CUST1687,Amit Sharma,amit404@example.com,12345,Space Riders,,Kolkata,24-01-2020,19:30,23-01-2020,VIP,2,954.67,15,1602.95,Cash,Failed,online,"A24,A19",2,Cancelled,Agent C,TRUE,BKG88493,Screen 1,,,
ORD104079,CUST66118,,user700@example.com,12345,Hidden Truths,Grand Theatre,Ahmedabad,10-02-2021,13:45,03-02-2021,Reguler,2,954.52,-5,2004.5,Cash,,Box Office,"B30,C27",4,,Agent C,,BKG40207,Screen 1,,save10,50
ORD103187,CUST29808,,user93@example.com,9.18942E+11,The Last Frontier,Regal Cinema,,08-08-2020,21:15,26-07-2020,premium ,-1,968.08,5,,Cahs,Paid,,,-1,,Agent C,TRUE,BKG91669,Screen 2,Combo,NEW50,10
ORD105894,CUST95566,Sangeetha K,sangeetha614@example.com,98765 43210,Broken Strings,Regal Cinema,Hyderabad,01-08-2022,15:00,18-07-2022,Regular,1,1287.43,5,1233.06,Online,Paid,online,B12,5,,,,BKG67495,Screen 2,Family,FREESNACK,
ORD104165,CUST38099,Sangeetha K,sangeetha739@example.com,12345,Broken Strings,Cinepolis Plaza,Chennai,05-05-2019,13:00,06-04-2019,VIP,1,381.17,25,295.87,Cahs,,Online,A1,1,,,TRUE,BKG41568,Screen 3,Single,,0
ORD104598,CUST89884,Amit Sharma,amit717@example.com,98765 43210,Broken Strings,Cinepolis Plaza,Delhi,23-02-2025,16:15,30-01-2025,Regular,4,479.19,10,1725.1,Cash,Paid,third party,"A24,C27,A15,A17",5,Late arrival,Agent C,TRUE,BKG35576,Screen 1,Combo,NEW50,200
ORD102776,CUST8747,John Doe,john343@example.com,98765 43210,Final Alarm,Inox Mall,Chennai,11-05-2023,09:15,01-05-2023,Premium,2,488.2,5,907.59,card,,Box Office,"C22,B23",-1,,Agent B,TRUE,BKG81890,Screen 2,Combo,FREESNACK,
ORD109750,CUST50051,Amit Sharma,,,Final Alarm,Grand Theatre,Delhi,03-11-2019,21:30,17-10-2019,premium ,1,1004.67,25,733.5,Cahs,Paid,Online,B25,6,Late arrival,Agent A,TRUE,BKG78546,Screen 1,Family,NEW50,200
ORD101987,CUST63089,,user409@example.com,12345,The Last Frontier,Inox Mall,Hyderabad,16-04-2021,20:00,15-04-2021,premium ,,176.57,5,,Cash,,Box Office,,5,,,TRUE,BKG74276,Screen 3,Family,NEW50,0
ORD107032,CUST49429,Ravi Kumar,ravi804@example.com,12345,Midnight Sonata,Regal Cinema,,16-07-2025,19:15,28-06-2025,Reguler,1,1462.08,5,1368.98,Cahs,,Box Office,A27,4,Cancelled,Agent B,TRUE,BKG73873,Screen 1,Combo,NEW50,0
ORD108496,CUST96480,John Doe,john889@example.com,,The Silent Echo,,Ahmedabad,15-05-2024,09:00,18-04-2024,Premium,3,1383.24,-5,4337.2,Cahs,Paid,,"B21,A30,C22",6,,,,BKG42817,,,,200
ORD102441,CUST96886,,user516@example.com,9.16598E+11,Final Alarm,,,13-01-2024,21:00,10-01-2024,Premium,-1,1313.55,25,,Card,,third party,,6,,Agent B,FALSE,BKG44288,Screen 1,Family,save10,100
ORD107267,CUST71280,Sangeetha K,sangeetha243@example.com,98765 43210,Ocean's Whisper,Grand Theatre,,18-11-2023,19:30,27-10-2023,Regular,3,489.47,0,1468.41,Online,Failed,Online,"A3,A21,A29",4,Cancelled,Agent C,,BKG92273,Screen 3,Combo,,50
ORD100956,CUST57654,,user982@example.com,98765 43210,House of Tricks,Regal Cinema,Chennai,13-03-2019,22:45,10-03-2019,Premium,0,106.26,50,,Cahs,,Box Office,,,Late arrival,Agent A,TRUE,BKG19588,Screen 3,Single,,0
ORD103369,CUST96986,Amit Sharma,,98765 43210,Midnight Sonata,,Ahmedabad,14-07-2019,11:45,14-06-2019,Balcony,1,145.41,5,148.14,Online,Pending,online,B6,2,Late arrival,,,BKG30978,Screen 3,Combo,,0
ORD109506,CUST78624,Sangeetha K,sangeetha395@example.com,9.1981E+11,Ocean's Whisper,,Hyderabad,21-10-2024,23:00,06-10-2024,Regular,-1,-50,10,,Cash,Pending,,,,,Agent B,FALSE,BKG81111,Screen 2,Single,save10,0
ORD106483,CUST14635,Amit Sharma,amit238@example.com,98765 43210,House of Tricks,Cinepolis Plaza,Kolkata,07-08-2022,22:00,31-07-2022,Premium,0,1103.05,,,,Paid,,,,,Agent A,FALSE,BKG63241,Screen 2,Family,save10,50
ORD102646,CUST75355,Amit Sharma,amit557@example.com,12345,Midnight Sonata,Regal Cinema,Delhi,22-08-2019,15:45,22-08-2019,premium ,0,524.73,,,Card,Pending,Third-Party,,2,Late arrival,,TRUE,BKG41803,Screen 2,,,200
ORD100685,CUST93704,,user606@example.com,9.17169E+11,Hidden Truths,Inox Mall,Bengaluru,13-01-2022,14:15,18-12-2021,Regular,1,676.05,-5,689.86,card,Failed,Online,C30,3,Late arrival,Agent C,TRUE,BKG13691,,Combo,save10,10
ORD108638,CUST7266,Sangeetha K,sangeetha381@example.com,12345,The Silent Echo,,Pune,21-08-2024,18:00,20-08-2024,Reguler,3,437.77,10,1191.98,,Paid,Third-Party,"B25,A15,A9",6,,Agent B,TRUE,BKG82056,,Family,save10,200
ORD101515,CUST14976,,user106@example.com,9.18485E+11,The Last Frontier,,Delhi,14-04-2022,19:45,18-03-2022,Balcony,-1,556.42,5,,,Pending,Third-Party,,5,VIP guest,Agent A,TRUE,BKG72236,Screen 1,Combo,save10,50
ORD109625,CUST5128,Priya Singh,priya339@example.com,9.17773E+11,Broken Strings,Inox Mall,Ahmedabad,10-08-2024,15:15,21-07-2024,premium ,,814.56,0,,Online,Failed,online,,2,Cancelled,Agent C,FALSE,BKG91520,Screen 2,Family,,
ORD108972,CUST75163,Ravi Kumar,ravi506@example.com,12345,Broken Strings,Inox Mall,,07-02-2020,19:00,02-02-2020,Balcony,2,633.5,0,1247,,,third party,"B3,B11",2,Cancelled,Agent B,,BKG24587,Screen 2,Family,NEW50,
ORD104302,CUST35852,,user624@example.com,,House of Tricks,PVR Phoenix,Delhi,15-05-2022,12:45,21-04-2022,Regular,3,411.5,15,1049.32,Online,Failed,Third-Party,"A10,C5,A23",-1,,,TRUE,BKG51813,Screen 3,Single,NEW50,100
ORD101380,CUST8008,Sangeetha K,sangeetha22@example.com,98765 43210,House of Tricks,,Mumbai,02-08-2020,12:45,24-07-2020,,4,1116.37,10,4028.93,card,Failed,Online,"C1,A23,B22,C21",,,Agent A,TRUE,BKG32877,Screen 3,,,
ORD109697,CUST45844,Ravi Kumar,ravi387@example.com,98765 43210,The Silent Echo,Cinepolis Plaza,Mumbai,20-10-2020,17:45,11-10-2020,premium ,2,229.48,5,436,,Failed,Box Office,"A8,B2",3,,Agent C,FALSE,BKG70766,Screen 1,,NEW50,50
ORD106337,CUST50440,,user984@example.com,,The Silent Echo,,Hyderabad,26-03-2025,17:30,24-02-2025,Balcony,4,1190.38,10,4285.37,Card,Failed,third party,"C18,C1,B30,B28",4,VIP guest,Agent B,,BKG33597,Screen 2,Single,FREESNACK,200
ORD106246,CUST7870,Amit Sharma,amit396@example.com,9.19459E+11,The Last Frontier,Cinepolis Plaza,Pune,30-03-2019,20:45,28-02-2019,Reguler,1,609.1,15,517.74,Online,Pending,Online,C14,4,Cancelled,Agent A,,BKG57284,Screen 3,Single,FREESNACK,10
ORD101546,CUST54497,Sangeetha K,sangeetha661@example.com,12345,The Last Frontier,,Hyderabad,17-05-2025,15:30,02-05-2025,Premium,4,1089.12,25,3267.37,,Failed,Third-Party,"A23,A1,B11,B28",4,Late arrival,,TRUE,BKG38921,Screen 3,Single,FREESNACK,50
ORD101332,CUST31348,,user777@example.com,9.1813E+11,Ocean's Whisper,PVR Phoenix,Kolkata,07-12-2020,15:00,29-11-2020,,3,136.82,5,399.94,UPI,Paid,Third-Party,"B25,A12,A14",5,VIP guest,Agent C,TRUE,BKG28800,,Family,,10
ORD107967,CUST93825,Priya Singh,priya682@example.com,98765 43210,Midnight Sonata,,Bengaluru,21-06-2025,19:00,04-06-2025,Balcony,2,846.6,-5,1777.85,Card,Pending,Online,"B9,A12",6,Late arrival,Agent C,,BKG74367,Screen 3,Single,,200
ORD102784,CUST96450,Sangeetha K,sangeetha206@example.com,12345,Ocean's Whisper,Regal Cinema,Hyderabad,08-07-2023,18:45,27-06-2023,Premium,1,1163.59,50,561.79,,Pending,Box Office,B21,,,Agent C,,BKG52092,,,NEW50,
ORD104301,CUST98870,Priya Singh,priya976@example.com,98765 43210,Broken Strings,Grand Theatre,Pune,11-07-2024,09:15,07-07-2024,premium ,3,495.26,5,1411.49,,Pending,online,"B1,B3,B20",5,Cancelled,Agent A,TRUE,BKG97861,,,,0
ORD107841,CUST98423,Ravi Kumar,ravi876@example.com,98765 43210,Space Riders,Cinepolis Plaza,Chennai,02-02-2022,17:15,02-02-2022,Premium,-1,1021.08,25,,Card,,Third-Party,,,Cancelled,Agent C,FALSE,BKG30219,,,NEW50,100
ORD106365,CUST80879,John Doe,john703@example.com,98765 43210,House of Tricks,Inox Mall,Bengaluru,13-06-2019,13:00,18-05-2019,Premium,2,160.67,50,140.67,Cahs,Paid,third party,"A17,C15",1,Late arrival,,TRUE,BKG36000,,,save10,100
ORD109518,CUST24782,Priya Singh,priya116@example.com,9.1753E+11,Ocean's Whisper,,Mumbai,17-09-2025,21:30,04-09-2025,Regular,1,1123.3,10,990.97,Card,Failed,Online,C23,3,Late arrival,Agent C,FALSE,BKG11694,Screen 2,,,200
ORD104445,CUST64942,Ravi Kumar,ravi655@example.com,98765 43210,The Last Frontier,,Ahmedabad,24-08-2023,19:15,27-07-2023,Regular,2,1366.62,-5,2879.91,Card,,Third-Party,"C18,C20",,VIP guest,Agent B,TRUE,BKG62039,,Single,NEW50,10
ORD109867,CUST21466,,,,Broken Strings,,Hyderabad,22-07-2021,21:30,19-07-2021,VIP,4,463.13,,1852.51,Card,Failed,Box Office,"B15,A10,A26,C25",4,Late arrival,Agent B,TRUE,BKG39857,Screen 3,,FREESNACK,200
ORD103081,CUST20191,,user579@example.com,12345,The Silent Echo,Grand Theatre,Ahmedabad,20-09-2021,11:45,03-09-2021,Regular,4,242.06,-5,1026.66,,Paid,Box Office,"B17,A20,C4,A2",6,,Agent C,,BKG77729,Screen 2,Combo,save10,200
ORD104326,CUST7710,,user344@example.com,9.1735E+11,Love & Pixels,,Hyderabad,29-06-2020,17:15,22-06-2020,Balcony,-1,687.07,0,,card,Paid,online,,3,,Agent C,TRUE,BKG99503,Screen 1,Single,save10,10
ORD106785,CUST41928,John Doe,john599@example.com,,,Inox Mall,Bengaluru,13-09-2021,20:30,03-09-2021,VIP,,412.15,5,2466.06,Cahs,,Third-Party,,6,,Agent C,TRUE,BKG31288,Screen 3,,,
ORD102692,CUST35713,Ravi Kumar,ravi651@example.com,12345,Space Riders,Cinepolis Plaza,Delhi,06-01-2022,21:30,10-12-2021,Regular,,789.48,25,,UPI,Failed,Third-Party,,-1,Late arrival,Agent B,TRUE,BKG65824,Screen 1,Combo,save10,100
ORD105334,CUST79116,Ravi Kumar,ravi366@example.com,9.16235E+11,The Silent Echo,Cinepolis Plaza,Ahmedabad,23-09-2021,22:30,24-08-2021,Reguler,2,1227.94,-5,2558.68,Online,Failed,,"A12,B28",6,,,TRUE,BKG95658,Screen 1,Combo,NEW50,0
ORD105977,CUST68694,Priya Singh,priya563@example.com,9.1673E+11,Hidden Truths,PVR Phoenix,Kolkata,07-08-2024,11:45,13-07-2024,premium ,4,1063.08,10,3827.1,,Paid,,"A25,B28,C26,A6",2,Cancelled,,,BKG80763,,Single,FREESNACK,10
ORD109847,CUST86441,Sangeetha K,sangeetha440@example.com,98765 43210,The Silent Echo,Cinepolis Plaza,Delhi,30-04-2019,20:00,03-04-2019,Reguler,0,662.33,50,2688.73,UPI,Pending,Third-Party,,5,,Agent C,,BKG35590,Screen 1,Combo,save10,200
ORD104462,CUST37098,John Doe,john791@example.com,12345,Ocean's Whisper,Grand Theatre,Mumbai,31-07-2021,16:15,28-07-2021,Reguler,0,-50,0,,Cash,Failed,online,,-1,Cancelled,Agent B,TRUE,BKG88513,Screen 1,Family,save10,10
ORD107068,CUST20256,,user956@example.com,,Final Alarm,,Ahmedabad,17-07-2022,23:45,21-06-2022,VIP,0,589.36,50,,,Paid,third party,,6,Cancelled,Agent B,TRUE,BKG71613,Screen 2,Combo,FREESNACK,200
ORD102103,CUST9825,Amit Sharma,amit804@example.com,9.18349E+11,,Inox Mall,Ahmedabad,02-12-2024,09:00,29-11-2024,premium ,1,1099.44,25,834.58,Cahs,Failed,Third-Party,B28,4,Late arrival,Agent C,FALSE,BKG21716,Screen 1,Family,NEW50,
ORD109143,CUST99234,Ravi Kumar,ravi310@example.com,12345,Hidden Truths,Grand Theatre,Hyderabad,25-10-2023,20:00,09-10-2023,Premium,-1,1140.17,5,,,Failed,,,6,Late arrival,,TRUE,BKG31248,,Combo,NEW50,10
ORD107156,CUST57306,Ravi Kumar,ravi831@example.com,9.19303E+11,Midnight Sonata,Inox Mall,Bengaluru,24-02-2025,11:45,23-02-2025,VIP,4,1081.47,15,3677,Cahs,Failed,third party,"B9,A11,A7,B3",6,VIP guest,Agent B,TRUE,BKG79934,Screen 2,Combo,save10,0
ORD107600,CUST51014,John Doe,john541@example.com,,Space Riders,Grand Theatre,Delhi,24-09-2023,16:45,11-09-2023,,1,818.5,-5,859.43,,Paid,Online,B23,-1,Cancelled,Agent B,FALSE,BKG74439,,Single,FREESNACK,100
ORD104228,CUST95186,Ravi Kumar,ravi27@example.com,12345,Space Riders,Cinepolis Plaza,Delhi,21-04-2024,13:15,16-04-2024,premium ,4,1285.15,25,3865.45,UPI,,Box Office,"C15,B5,C4,B25",,,Agent A,,BKG80699,,,save10,0
ORD104997,CUST86600,,user436@example.com,9.16544E+11,,Grand Theatre,Kolkata,18-05-2024,14:15,29-04-2024,Premium,0,627.75,-5,,Online,,third party,,,VIP guest,Agent C,,BKG69812,,Combo,save10,10
ORD108504,CUST38795,Priya Singh,priya715@example.com,98765 43210,Midnight Sonata,Regal Cinema,,12-04-2020,19:00,14-03-2020,Regular,-1,0,5,,UPI,Paid,Box Office,,,,Agent A,TRUE,BKG81232,Screen 3,,NEW50,100
ORD103727,CUST27065,Ravi Kumar,ravi818@example.com,,Love & Pixels,PVR Phoenix,Ahmedabad,08-03-2023,22:45,24-02-2023,Reguler,3,1358.81,10,3648.78,Card,Paid,Third-Party,"C21,C3,A2",3,Cancelled,Agent C,FALSE,BKG49678,Screen 3,Family,save10,0
ORD106479,CUST93716,Priya Singh,priya635@example.com,98765 43210,Final Alarm,Grand Theatre,Hyderabad,28-05-2019,21:30,26-05-2019,premium ,2,239.96,25,339.93,UPI,Pending,online,"B6,A17",2,VIP guest,Agent A,,BKG74011,Screen 2,,NEW50,
ORD106307,CUST27658,,user443@example.com,9.19846E+11,The Last Frontier,,Ahmedabad,14-02-2023,12:15,03-02-2023,Regular,-1,,5,,Cahs,Failed,online,,4,,,TRUE,BKG37113,Screen 3,Single,save10,50
ORD109707,CUST68889,Ravi Kumar,ravi157@example.com,,Space Riders,Regal Cinema,Pune,15-05-2019,16:00,26-04-2019,VIP,4,712.85,25,2138.56,Cash,Pending,Box Office,"C1,B5,A9,C13",2,Late arrival,Agent B,TRUE,BKG21935,Screen 3,Combo,FREESNACK,50
ORD109137,CUST93374,John Doe,john244@example.com,98765 43210,The Last Frontier,Cinepolis Plaza,Kolkata,16-02-2022,10:45,06-02-2022,,0,170.58,0,,Card,,Box Office,,6,Cancelled,Agent C,,BKG69845,Screen 1,,save10,200
ORD101890,CUST13339,,,9.16767E+11,House of Tricks,Regal Cinema,Ahmedabad,20-04-2025,15:15,22-03-2025,Premium,,1407.79,,,card,Failed,third party,,6,Cancelled,Agent A,FALSE,BKG90258,,Family,,10
ORD100550,CUST47271,,user302@example.com,98765 43210,,Grand Theatre,Kolkata,23-05-2023,22:15,26-04-2023,Reguler,,747.98,50,,UPI,Paid,,,,Late arrival,Agent C,FALSE,BKG55003,,Combo,FREESNACK,50
ORD108715,CUST61027,,user986@example.com,98765 43210,Ocean's Whisper,Regal Cinema,Hyderabad,05-08-2021,21:45,24-07-2021,Premium,3,742.32,5,2115.61,UPI,,Third-Party,"C25,B6,C11",5,VIP guest,Agent B,,BKG11235,Screen 3,Family,FREESNACK,50
ORD105181,CUST82842,,user464@example.com,9.16885E+11,Love & Pixels,Inox Mall,Chennai,22-09-2022,12:30,17-09-2022,,0,982.33,5,,,Failed,Online,,5,,Agent B,FALSE,BKG55779,Screen 1,,,
ORD101898,CUST14016,,user908@example.com,9.16251E+11,House of Tricks,Inox Mall,Bengaluru,10-07-2019,18:00,23-06-2019,,-1,1133.01,10,,card,,,,6,Cancelled,,TRUE,BKG35263,Screen 1,,FREESNACK,100
ORD101555,CUST67531,Amit Sharma,,98765 43210,House of Tricks,PVR Phoenix,,02-07-2021,19:30,30-06-2021,,2,1238.23,5,2362.64,Online,Pending,Online,"C6,C8",6,Cancelled,Agent A,FALSE,BKG12117,Screen 1,,FREESNACK,100
ORD108879,CUST68107,John Doe,john603@example.com,12345,Midnight Sonata,Cinepolis Plaza,Kolkata,14-08-2019,16:45,31-07-2019,Regular,0,615.73,50,,Cahs,Failed,online,,-1,,Agent A,,BKG94278,Screen 1,Family,FREESNACK,10
ORD103618,CUST45391,,user554@example.com,,Hidden Truths,Inox Mall,Kolkata,20-01-2025,10:45,07-01-2025,Balcony,2,1154.13,10,2077.43,card,Paid,Box Office,"A7,B13",4,,,,BKG57301,,Single,save10,0
ORD104481,CUST24682,,user104@example.com,,Ocean's Whisper,Regal Cinema,Bengaluru,31-10-2022,18:15,13-10-2022,Reguler,0,418.55,25,,Card,Failed,third party,,4,,Agent A,FALSE,BKG86962,Screen 3,Combo,NEW50,10
ORD102856,CUST48918,Ravi Kumar,ravi287@example.com,12345,Broken Strings,Inox Mall,Ahmedabad,21-06-2020,14:45,07-06-2020,premium ,2,287.48,50,297.48,Cahs,,Online,"C19,A18",1,Cancelled,Agent B,,BKG54905,,,save10,0
ORD109425,CUST75827,Amit Sharma,amit201@example.com,,The Last Frontier,,Ahmedabad,09-01-2023,18:00,17-12-2022,Balcony,,867.68,,,UPI,Pending,Box Office,,5,,Agent A,FALSE,BKG80920,Screen 1,Combo,FREESNACK,
ORD102989,CUST53179,,user608@example.com,,Ocean's Whisper,,Ahmedabad,01-01-2020,13:45,16-12-2019,Reguler,,896.38,15,,Online,,Third-Party,,5,,Agent C,,BKG15233,Screen 2,Family,,
